created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Mar 27 23:37:50 +0000 2023;1640498393482133506;"モイ！iPhoneからキャス配信中 -まったり雑談しませんか？ https://t.co/O6kPfnQSb4";0;0;0;0;ja;887884425827991552;1640498393482133506;reiii_4;https://twitter.com/reiii_4/status/1640498393482133506
Mon Mar 27 23:37:47 +0000 2023;1640498382115426308;"@theval2Iegit If you ain't bouncing that booty oiled up in my face then I'm choosing the iPhone 14";0;0;0;0;en;1476621033679601665;1640103149179666433;REAIchainsawman;https://twitter.com/REAIchainsawman/status/1640498382115426308
Mon Mar 27 23:37:47 +0000 2023;1640498382014906368;"ｧ🚕のiPhoneの名前はミヤタハルキです😌💖";0;1;0;11;ja;1414222721857179653;1640498382014906368;weddingcake__;https://twitter.com/weddingcake__/status/1640498382014906368
Mon Mar 27 23:37:47 +0000 2023;1640498378235686914;"what everybody else sees when new iPhone emoji drop https://t.co/ZzeE30UQLm";0;0;0;1;en;626288465;1640498378235686914;WolfieSmiffed;https://twitter.com/WolfieSmiffed/status/1640498378235686914
Mon Mar 27 23:37:44 +0000 2023;1640498366915256321;"@PierXBL @MrMeownandez The kids will be fine. I can save money and buy an iPhone 4s, since they haven't updated it since.";0;0;0;1;en;1033840181080719360;1640453346443112448;gregtif08;https://twitter.com/gregtif08/status/1640498366915256321
Mon Mar 27 23:37:42 +0000 2023;1640498359353106434;"話題の商品⭐  🍋 Apple iPhone 7 32GB シルバー SIMフリー (整備済み品) 6831 https://t.co/Yi9tjObMqK";0;0;0;0;ja;1331977797691011072;1640498359353106434;4w71Rt30nMkiLs7;https://twitter.com/4w71Rt30nMkiLs7/status/1640498359353106434
Mon Mar 27 23:37:38 +0000 2023;1640498344001765377;"Eight years ago I went to a conference and came back to Lawrence owning an iPhone and Baby Kitty escaped from his cat cone. This conference, I came back to @WondaJa03225239 ironing Perler Beads and reading graphic novels! CHAOS, friends. @SCASLNet https://t.co/dW6b609cyB";0;0;0;4;en;824622452877754368;1640498344001765377;djlanatron;https://twitter.com/djlanatron/status/1640498344001765377
Mon Mar 27 23:37:35 +0000 2023;1640498330018119680;"Check out this listing I just added to my #Poshmark closet: NWT iPhone All Leather Belt Clip Case. https://t.co/Xq0Pz2zGii #shopmycloset @poshmarkapp";0;0;0;0;en;1313656916023812096;1640498330018119680;HarleyChic01;https://twitter.com/HarleyChic01/status/1640498330018119680
Mon Mar 27 23:37:34 +0000 2023;1640498325139890177;"Cómo Usar y Tener Acceso Rápido a la Aplicación de Notas en iPhone y iPad  #iPhone #tricksiphone #trucosiphone #trucosios #notasiphone #iPhonePro #iPhone14 #iostrick #iphone15  #movil_apple https://t.co/Exrs1gtPI8 https://t.co/NMEZ99ojgk";0;0;0;0;es;4612390943;1640498325139890177;movil_apple;https://twitter.com/movil_apple/status/1640498325139890177
Mon Mar 27 23:37:33 +0000 2023;1640498320425746434;"かなりしっかりとした雨なのにiPhone天気は頑なに曇りだと言う";0;0;0;0;ja;149420274;1640498320425746434;nls1230;https://twitter.com/nls1230/status/1640498320425746434
Mon Mar 27 23:37:32 +0000 2023;1640498317950951431;"@seikenhousoubot  ツイートを押して、下に青文字で「botbird tweets」か「twittbot,net」ってあったらbot。 「Twitter web app」か「Twitter for iPhone」または「Twitter for Android」ってあったら中の人だぜ。 ちなみにこれは自動リプね。";0;0;0;0;ja;1602236735974346752;1640497800478875648;nanikasira_3rd;https://twitter.com/nanikasira_3rd/status/1640498317950951431
Mon Mar 27 23:37:31 +0000 2023;1640498314851373057;"@sondesix wait for iphone 15 pro max 😉";0;0;0;0;en;1534657954451968001;1640414869110546433;guilherme_1289;https://twitter.com/guilherme_1289/status/1640498314851373057
Mon Mar 27 23:37:27 +0000 2023;1640498298313138176;"@TochukwuWilliam @AteOghenetega @DanielRegha Even if na iPhone 5 you buy you go enjoy am without stress…iPhone no be android mate at all";0;1;0;1;en;1335513384280879105;1640416974546300929;_chicklet007;https://twitter.com/_chicklet007/status/1640498298313138176
Mon Mar 27 23:37:27 +0000 2023;1640498298200162306;"携帯充電器(iPhone/Android)を無料で貸し出してます。 カウンターにて気軽にお声掛けください！ #ネットカフェ　#自遊空間　#神保町　#小川町　#神田";0;0;0;0;ja;790726771293380612;1640498298200162306;jiqoo_jinbocho;https://twitter.com/jiqoo_jinbocho/status/1640498298200162306
Mon Mar 27 23:37:22 +0000 2023;1640498276599496704;"何かを調べようと思ってiPhone持ったのに何を調べようとしてたか忘れた。。。。。";1;0;0;0;ja;162638546;1640498276599496704;kaenyo;https://twitter.com/kaenyo/status/1640498276599496704
Mon Mar 27 23:37:22 +0000 2023;1640498273407627264;"iPhone容量パンっパンになってたのでGoogle容量増やしました";0;0;0;0;ja;1119196665682878464;1640498273407627264;arcocmbk;https://twitter.com/arcocmbk/status/1640498273407627264
Mon Mar 27 23:37:20 +0000 2023;1640498268999393280;"@ryota9999999 iPhone本体だと綺麗なんですが Twitterにあげると少し落ちてしまいます、、😭";0;0;0;0;ja;1497792734580862977;1640492281894432772;takaken_brlsq;https://twitter.com/takaken_brlsq/status/1640498268999393280
Mon Mar 27 23:37:20 +0000 2023;1640498267330076672;"iPhoneユーザーの方でご存知の方も多いかと思いますが「iOS16.4」アップデート開始です。絵文字追加、子供のヌード写真の送受信警告設定(子アカウントを管理している親は👌)、セルラー通話中にも「声を分離」が使用可能とか。  リリース直後は何かと不具合が発生するので、Nゴリ氏は一先ず様子見です。";0;0;0;5;ja;1634742225879048192;1640498267330076672;saama_waaa;https://twitter.com/saama_waaa/status/1640498267330076672
Mon Mar 27 23:37:15 +0000 2023;1640498245309992960;"おはよ iphoneアップデートあるけど容量なくて出来んwはやく絵文字色々追加したい";0;1;0;2;ja;1638034220689035268;1640498245309992960;ui_root1025;https://twitter.com/ui_root1025/status/1640498245309992960
Mon Mar 27 23:37:14 +0000 2023;1640498241765625861;"O iPhone de vitrine pode ser perigoso https://t.co/R6UW6y6DMW";0;0;0;0;pt;1274113151823470599;1640498241765625861;IphoneBlog5;https://twitter.com/IphoneBlog5/status/1640498241765625861
Mon Mar 27 23:37:06 +0000 2023;1640498208584376323;"Qual a diferença do iPhone 11 pro 12?? alguém me ajuda";0;0;0;0;pt;339264422;1640498208584376323;p3talsforarm0r;https://twitter.com/p3talsforarm0r/status/1640498208584376323
Mon Mar 27 23:36:59 +0000 2023;1640498180235075584;"@nevillesalads i’m an iphone 8+ so same thing :’)";0;1;0;0;en;784555763331174400;1640496870484062208;astroamb;https://twitter.com/astroamb/status/1640498180235075584
Mon Mar 27 23:36:57 +0000 2023;1640498170500096001;"@Azuutello Ajajajajajajajajajaja ya va a llegar mi iphone lo decreto";0;0;0;1;es;1345445166849646595;1640388296667693058;Carmelatorres_;https://twitter.com/Carmelatorres_/status/1640498170500096001
Mon Mar 27 23:36:56 +0000 2023;1640498164833632257;"@thabataa2_ @ilycloures quer me zuar com esse seu iphone 7 que nem atualizar atualiza mais? KKKKKKKKKKKKKKKKKKKKK AIAI";0;1;0;0;pt;1459902037383073796;1639987622000091138;pedr0_rodrigs;https://twitter.com/pedr0_rodrigs/status/1640498164833632257
Mon Mar 27 23:36:54 +0000 2023;1640498156965167106;"Mon gars j’avais un Xiaomi avant mon passage à l’iPhone force à toi on est ensemble";0;0;0;1;fr;1605414841916837889;1640498156965167106;hokbys;https://twitter.com/hokbys/status/1640498156965167106
Mon Mar 27 23:36:50 +0000 2023;1640498141232353282;""ai tem iphone é riquinha" tu tem chifre e não é boi caralho";0;1;0;0;pt;1595590783603712002;1640498141232353282;joaomelancholy;https://twitter.com/joaomelancholy/status/1640498141232353282
Mon Mar 27 23:36:49 +0000 2023;1640498137394544640;"Eu, odeio teclado de iPhone";0;0;0;0;pt;1470102452582158337;1640498137394544640;ilove_racoons;https://twitter.com/ilove_racoons/status/1640498137394544640
Mon Mar 27 23:36:46 +0000 2023;1640498124434157569;"@TwitterSupport I can't search or see trends on web based browsers on MacOs for 2 weeks now. My iphone app is working fine. Clearing cache does not solve the issue.";0;0;0;0;en;343231070;1640498124434157569;q0xdharan8;https://twitter.com/q0xdharan8/status/1640498124434157569
Mon Mar 27 23:36:45 +0000 2023;1640498120311156738;"@sheryl0_C In comparison to Chinese/Samsung, Apple is a last generation phone, and they're half the price! Only being American brand, Steve's legacy gives Apple an edge and brand value instead of iPhone itself being a hero product in phone market . That fact…";0;0;0;2;en;1631521583956209664;1640250639132557313;mehtaaddie;https://twitter.com/mehtaaddie/status/1640498120311156738
Mon Mar 27 23:36:45 +0000 2023;1640498118637780993;"@Jinlove1Jin 何これ⁉️初めて見た🤣 iPhone機能なのね💕︎  そうだったカナちゃん 4月ってシフトでてる⁉️";0;1;0;1;ja;771290977826852865;1640439407198212101;mofumofuRJ92;https://twitter.com/mofumofuRJ92/status/1640498118637780993
Mon Mar 27 23:36:37 +0000 2023;1640498085733478401;"@nhkjie hi! i have a friend selling iphone x but not xr but it's 256gb with 100% health battery";0;0;0;0;en;2535155629;1640334365975777280;hanniehaeyoo_n;https://twitter.com/hanniehaeyoo_n/status/1640498085733478401
Mon Mar 27 23:36:37 +0000 2023;1640498085158846466;"あっ！やっちゃったの救世主！  iPhone修理　なかったコトに  ガラス割れ・バッテリーの持ちが悪い・水没　ect #iPhone #修理 #掛川 #即日 #データそのまま";0;0;0;0;ja;769993419297001473;1640498085158846466;iPhonenakattako;https://twitter.com/iPhonenakattako/status/1640498085158846466
Mon Mar 27 23:36:35 +0000 2023;1640498079119052802;"【人気の家電がお買い得に！クーポン等や在庫切れの前にお早めに】  iWALK モバイルバッテリー 超小型 iPhone 4500mAh Lightning コネクター...  #ヘッドンホホ #ad  https://t.co/VpD4ZtB3QE";0;0;0;0;ja;1097008513514000384;1640498079119052802;valorant_suzuki;https://twitter.com/valorant_suzuki/status/1640498079119052802
Mon Mar 27 23:36:35 +0000 2023;1640498077244223488;"ogadra's iPhoneの充電が開始されました 時刻 : 2023/03/28 8:36";0;0;0;0;ja;1564540784015093760;1640498077244223488;ogadra_logger;https://twitter.com/ogadra_logger/status/1640498077244223488
Mon Mar 27 23:36:31 +0000 2023;1640498061008044032;"iPhoneアプデでピンクハートきたらしい？！(容量なくて無理な人";0;0;0;1;ja;1327866276807536643;1640498061008044032;__vovst;https://twitter.com/__vovst/status/1640498061008044032
Mon Mar 27 23:36:26 +0000 2023;1640498040523091969;"スマートフォン 本体  🌈 Apple iPhone SE（第2世代） 64GB ホワイト SIMフリー (整備済み品) 1366 https://t.co/ujYYJzVyLK";0;0;0;0;ja;1359158439952416771;1640498040523091969;vQGezWOZ7xGC9P4;https://twitter.com/vQGezWOZ7xGC9P4/status/1640498040523091969
Mon Mar 27 23:36:25 +0000 2023;1640498035221487616;"Organizing photos on a Samsung is so much fucking easier than an iPhone omg";0;0;0;0;en;1417453840710782979;1640498035221487616;SineSlashh;https://twitter.com/SineSlashh/status/1640498035221487616
Mon Mar 27 23:36:23 +0000 2023;1640498026237009922;"How many $Pi coin can you pay for iPhone 14 pro max?  Me: 700π You: ?  LIKE ♥️ AND RETWEET ♻️ if you love Pi Network https://t.co/BXFqm1kgBQ";0;1;0;2;en;1563897609458155525;1640498026237009922;vitoxchange;https://twitter.com/vitoxchange/status/1640498026237009922
Mon Mar 27 23:36:19 +0000 2023;1640498012693712899;"@9to5mac @michaelpotuck No SA 5G on iPhone 14 Pro in southern PA https://t.co/Dd7MxhlHe8";0;2;0;1;en;998453118;1640477349354389507;dereknoll14;https://twitter.com/dereknoll14/status/1640498012693712899
Mon Mar 27 23:36:16 +0000 2023;1640497997837475845;"@Tom_Bricker I hate it. They usually just hand off their iPhone to me and I’m usually trying to capture something fleeting, like a sunset, with multiple exposures. 🫥😂  I mean, I’ll do it… but… Oy. Give me a second. 😂";0;0;0;1;en;21940353;1640440832766476288;Wexplorations;https://twitter.com/Wexplorations/status/1640497997837475845
Mon Mar 27 23:36:04 +0000 2023;1640497947770073088;"@Levijameshere Look at the iPhone. Same story.";0;0;0;0;en;2174580446;1640321008665075712;SamIAmtheREMan;https://twitter.com/SamIAmtheREMan/status/1640497947770073088
Mon Mar 27 23:35:57 +0000 2023;1640497919391330307;"@mgnmnwtz If you have an iPhone, you can turn on driving mode all the time and have an auto-reply with a custom message";0;0;0;0;en;17951910;1640161552543408128;certaintragedy;https://twitter.com/certaintragedy/status/1640497919391330307
Mon Mar 27 23:35:50 +0000 2023;1640497887560998912;"-hanni iphone secured! 🤍";0;0;0;0;en;1577535188049235968;1635209536641589248;heewonbokki;https://twitter.com/heewonbokki/status/1640497887560998912
Mon Mar 27 23:35:49 +0000 2023;1640497885270937601;"スマホの調子が悪い〜😭これを機にiPhoneデビューしようかな〜〜〜";0;0;0;1;ja;1193148147523940352;1640497885270937601;tamatama626;https://twitter.com/tamatama626/status/1640497885270937601
Mon Mar 27 23:35:47 +0000 2023;1640497877389549568;"Cadena  de oro IPhone  Moto MT09 Ahora si lo van a querer.  Le dicen ustedes o le digo yo 🤣😅🤣😅🤣";0;0;0;0;es;113447292;1640497877389549568;Quedijoella;https://twitter.com/Quedijoella/status/1640497877389549568
Mon Mar 27 23:35:41 +0000 2023;1640497852068827137;"🟡UQモバで、iPhone SE2が超安い‼️  🟡乗り換えで4800円～  リユース品だが程度の良いものばかりで、保証期間もあるので安心  もちろんUQ補償にも加入できる  SE2はスペック高いので数年使えそう  835 #UQモバイル  #一括 #MNP #格安スマホ  https://t.co/uViuiDsmzA";0;0;0;0;ja;1229825483577016321;1640497852068827137;simfan141;https://twitter.com/simfan141/status/1640497852068827137
Mon Mar 27 23:35:31 +0000 2023;1640497810595360774;"#charger #security Anti-Shock Aluminum Case for iPhone https://t.co/FsCOT59E7f https://t.co/4VUh3zXeml";0;0;0;0;en;1159716104551505922;1640497810595360774;iPhoneCase_Man;https://twitter.com/iPhoneCase_Man/status/1640497810595360774
Mon Mar 27 23:35:29 +0000 2023;1640497801422417920;"iPhone when EComputer walks into the room  https://t.co/mbbSpYJH3L";0;0;0;0;en;1460748573235109894;1640497801422417920;it55K3onCh0mps;https://twitter.com/it55K3onCh0mps/status/1640497801422417920
Mon Mar 27 23:35:28 +0000 2023;1640497798524321792;"@atope_iphone 自分だけの問題じゃないので1つでも多く知っておきたいです😊";0;0;1;1;ja;1616668062333435904;1640458679203033104;ys_docomoPro;https://twitter.com/ys_docomoPro/status/1640497798524321792
Mon Mar 27 23:35:28 +0000 2023;1640497796695355394;"estoy triste xq me regalaron un iPhone X y yo quería un 11 😪😪😪😪😪👍🏽";0;0;0;0;es;1503269425352433669;1640497796695355394;dona_zottoli;https://twitter.com/dona_zottoli/status/1640497796695355394
Mon Mar 27 23:35:28 +0000 2023;1640497796661886983;"A iPhone ? 😂😂😂😂😂 I don’t even get it but that’s kinda funny";0;1;0;0;en;1378129865141071874;1640497796661886983;MonRalphio;https://twitter.com/MonRalphio/status/1640497796661886983
Mon Mar 27 23:35:26 +0000 2023;1640497790899097600;"// OPEN SEWA IPHONE UNTUK KONSER SUGA | AGUST D TOUR IN JAKARTA \\  ⚠️available⚠️  ip 12  day 1✅ day 2✅ day 3❌  ip 11  day 1✅ day 2✅ day 3✅  ip xs  day 1✅ day 2✅ day 3✅  📌COD venue  yang mau sewa untuk konser atau event lain bisa lgsg dm yaaa🫶🏻  tag, wtr hp ip rental";1;0;0;0;in;1631361502153433088;1640497790899097600;sewaiphonekinaa;https://twitter.com/sewaiphonekinaa/status/1640497790899097600
Mon Mar 27 23:35:26 +0000 2023;1640497790320279553;"スマートフォン 本体  🌈 Apple iPhone 14 128GB ブルー - SIMフリー 5G対応 5083 https://t.co/L0U1tLqaX3";0;0;0;0;ja;1359158439952416771;1640497790320279553;vQGezWOZ7xGC9P4;https://twitter.com/vQGezWOZ7xGC9P4/status/1640497790320279553
Mon Mar 27 23:35:18 +0000 2023;1640497754957832194;"Guys do you know how to buy IPhone 14 with nle 100 because I want to buy it... 🇳🇬🇸🇱 𝖎𝖙'𝖟 𝕺𝖇𝖎𝖓𝖆 🇸🇱🇳🇬";0;0;0;0;en;1620432105908965378;1640497754957832194;Obinasl;https://twitter.com/Obinasl/status/1640497754957832194
Mon Mar 27 23:35:15 +0000 2023;1640497743100805120;"♡u∫agi ✬➋➒➏ iPhone Case https://t.co/PWhAcKipBy";0;0;0;0;it;1281356503413334016;1640497743100805120;usagiacid_shop;https://twitter.com/usagiacid_shop/status/1640497743100805120
Mon Mar 27 23:35:14 +0000 2023;1640497737329156098;"سحب قوي علي 100000  ريال 💸 لـ 4 فائزين +25 (Apple iPhone 13 Pro)  الاول :  40000 ريال  الثاني :  25000 ريال  الثالث : 20000 ريال الرابع :  15000 ريال   بدون شروط فقط تابعني + رتويت واكتب تم   السحب بعد 48 ساعة موثق بالفيديو 🤔 🚘#مكافأة_مصرف_الراجحي4 #الملك";0;12;11;9;ar;1640167829956640770;1640497737329156098;m_massh_11;https://twitter.com/m_massh_11/status/1640497737329156098
Mon Mar 27 23:35:12 +0000 2023;1640497731176112128;"@MrMeownandez @gregtif08 Looks like the kids aren’t eating for another month so you can save up for the superior phone… iPhone";0;2;0;1;en;974323115936411648;1640453346443112448;PierXBL;https://twitter.com/PierXBL/status/1640497731176112128
Mon Mar 27 23:35:07 +0000 2023;1640497709944545280;"@autoestimaposts iphone e ar";0;0;0;1;en;1254600203161817089;1640362665120768001;hikariltone;https://twitter.com/hikariltone/status/1640497709944545280
Mon Mar 27 23:35:02 +0000 2023;1640497686989377536;"@Iroma_San 雨だったけど行ってよかったです😊 わおっ！写真褒めてもらえたの嬉しす〜✨ きっとiPhoneがキレイに見せてくれてるのだ...🤣";0;0;0;1;ja;1183429533384364033;1640278534588616705;mocomua1;https://twitter.com/mocomua1/status/1640497686989377536
Mon Mar 27 23:35:01 +0000 2023;1640497685332475904;"queria um iPhone pra postar story  com a borda redonda 😔";0;0;0;0;pt;900487977532628992;1640497685332475904;amandsc0;https://twitter.com/amandsc0/status/1640497685332475904
Mon Mar 27 23:35:00 +0000 2023;1640497679716487171;"jb WTS // WANT TO SALE // JUAL  Apple Iphone 12 White 128 gb BH 83% garansi resmi ibox Kabel bawaan utuh gapernah dipake  Fisik liat di foto DOM BANDUNG. Price 💸10.500.000  dm @kivddo https://t.co/MOmmfUpng4";0;0;0;0;in;354882092;1640497679716487171;JUALAN_AUTOBASE;https://twitter.com/JUALAN_AUTOBASE/status/1640497679716487171
Mon Mar 27 23:35:00 +0000 2023;1640497678026153984;"週末に今期終了アニメの好きなOPEDを購入してiPhoneに入れたんですけど、ダントツで異世界放浪メシのゆうまたその曲が頭の中から離れない…あの歌EDの絵も込みでめちゃくちゃ好きなのよね〜可愛い…あと、EVEさんは聞くとぶわぁとヒロアカへの想いが募って泣きそうになる…通勤に不向きw";0;0;0;0;ja;4332495853;1640497678026153984;mieko_zero;https://twitter.com/mieko_zero/status/1640497678026153984
Mon Mar 27 23:34:56 +0000 2023;1640497664335675401;"@luzubal29 @timote_rbbe Je viens de regarder si j’avais le bug sur mon 11Pro, donc plus de son aussi pour les story Insta mais j’ai résolu le problème immédiatement en redémarrant mon iPhone.";0;1;0;3;fr;111840908;1640431885061857296;IMPACT_974;https://twitter.com/IMPACT_974/status/1640497664335675401
Mon Mar 27 23:34:56 +0000 2023;1640497663375474688;"スマートフォン本体 人気  ■ Apple iPhone 13 Pro Max (128 GB) - アルパイングリーン SIMフリー 5G対応 4688 https://t.co/SE1uKLPAkm";0;0;0;0;ja;1361769986176389122;1640497663375474688;hcsfiFEoRkMwS3D;https://twitter.com/hcsfiFEoRkMwS3D/status/1640497663375474688
Mon Mar 27 23:34:53 +0000 2023;1640497649089642498;"桜色のCDレコ6愛用中💗 DVD観るアプリって、iPhoneとiPadあったら別々に買わないといけないんだろうか？ アプリとしては、まあまあなお値段なので2回買うのはなあ。   #CDレコ #CDレコで聴こっ  #佐久間大介";0;1;0;2;ja;1606057643797204992;1640497649089642498;hapichan705;https://twitter.com/hapichan705/status/1640497649089642498
Mon Mar 27 23:34:52 +0000 2023;1640497648196263937;"@irwansbrt @beacukaiRI Pantes hpnya iphone semua 🤣";0;0;0;0;in;1367430815336910850;1640147550031482880;WuFeri;https://twitter.com/WuFeri/status/1640497648196263937
Mon Mar 27 23:34:52 +0000 2023;1640497644580610048;"Quiero un iPhone, y no me importa si es con botón jajaja";0;0;0;3;es;1540779067665813504;1640497644580610048;MaxiiZelaya;https://twitter.com/MaxiiZelaya/status/1640497644580610048
Mon Mar 27 23:34:51 +0000 2023;1640497642160500737;"@DEPEROSNAGES @DanielRegha I can boldly turn off that your iPhone without stress,But you can't turn off my Samsung,If you doubt let us meet and bet";0;1;0;0;en;3319746053;1640416974546300929;eddycare9111;https://twitter.com/eddycare9111/status/1640497642160500737
Mon Mar 27 23:34:50 +0000 2023;1640497639967039488;"正規版iggの購入代行  Vプリカ2000円 作業はこちらでやりますのでVプリカのコードとwifiアドレス(iPhoneの設定→一般→情報から確認可能)を送っていただけるだけで起動できるようになります!!!!!";0;0;0;0;ja;736907837712924673;1640497639967039488;IGGdaikou;https://twitter.com/IGGdaikou/status/1640497639967039488
Mon Mar 27 23:34:45 +0000 2023;1640497616734543875;"@LeminLimez Support iphone 7 ios 15.7.3";0;0;0;0;it;1364421343362621440;1640380535468851200;zakariachinwi;https://twitter.com/zakariachinwi/status/1640497616734543875
Mon Mar 27 23:34:42 +0000 2023;1640497602272673792;"Njagala ku gula iPhone eyo but after what @khaalid__UG said I’m scared I might get finessed.";0;0;0;0;en;1600807763290062848;1640497602272673792;Desagulier_1683;https://twitter.com/Desagulier_1683/status/1640497602272673792
Mon Mar 27 23:34:38 +0000 2023;1640497586766483457;"この速度で開発が進むなら、「アスラーダ」が出来きるのもそう遠くないよね？ iPhoneやiPadで、対話しながらナビしてくれるようになったら、ほんとにカーナビいらなくなるな。";0;0;0;0;ja;58133046;1640497586766483457;quinquepeta;https://twitter.com/quinquepeta/status/1640497586766483457
Mon Mar 27 23:34:27 +0000 2023;1640497541874606086;"@SpicyChicken42 I feel this heavy!!! LOL I used to always upgrade when a new iPhone came out.. now that I pay my own bills PLS not happening";0;1;0;1;en;1610335303012581378;1640497029938913280;KulicAjla;https://twitter.com/KulicAjla/status/1640497541874606086
Mon Mar 27 23:34:27 +0000 2023;1640497540763115521;"@Erdayastronaut @johnkrausphotos My new iPhone Lock Screen https://t.co/fBYAD0diuM";0;1;0;13;en;15693281;1640496932689772544;JTampa11;https://twitter.com/JTampa11/status/1640497540763115521
Mon Mar 27 23:34:26 +0000 2023;1640497536107683841;"なんかデジカメって写りが良いんだよな。 iPhone画質良過ぎるからか…";0;0;0;14;ja;1088693646617014273;1640497536107683841;qahwa777;https://twitter.com/qahwa777/status/1640497536107683841
Mon Mar 27 23:34:25 +0000 2023;1640497534949834757;"No se si es el internet en si.  O es mi viejo iPhone que ya está dando las últimas.  Pero he estado el internet lento varios días.";0;0;0;3;es;1073248829556867072;1640497534949834757;wilmerperezc;https://twitter.com/wilmerperezc/status/1640497534949834757
Mon Mar 27 23:34:20 +0000 2023;1640497510199197698;"Pq pobre inventa de ter iPhone cara";0;0;0;1;es;1008865054710730753;1640497510199197698;sandygommes;https://twitter.com/sandygommes/status/1640497510199197698
Mon Mar 27 23:34:15 +0000 2023;1640497489592582146;"Desde hoy las Progressive Web Apps en iPhone y iPad soportan notificaciones push, una de las carencias que más retrajo la adopción de la plataforma a nivel negocio en los últimos años. 👏";0;0;1;12;es;100549257;1640497489592582146;maxifirtman;https://twitter.com/maxifirtman/status/1640497489592582146
Mon Mar 27 23:34:12 +0000 2023;1640497477987229698;"【人気の家電がお買い得に！クーポン等や在庫切れの前にお早めに】  NIKYPJ モバイルバッテリー iphone 「2022 MFi正規認証品」超小型 軽量 コンパク...  #ヘッドンホホ #ad  https://t.co/pgF43EUWh5";0;0;0;0;ja;1097008513514000384;1640497477987229698;valorant_suzuki;https://twitter.com/valorant_suzuki/status/1640497477987229698
Mon Mar 27 23:34:11 +0000 2023;1640497472282963968;"深夜族のオレーラです⭐️🌸。 我輩は眠くなってきたので、 そろそろ寝るのです💦。 ちなみに⭐️🌸は桜子さんの推しマーク絵文字です💖！！。 よかったら是非🙏！！。 写真は私のiPhoneの待ち受けにしている桜子⭐️🌸さんです💖！！。 それでは、おやすみなさい💤。 #星名桜子さんBIGLOVE https://t.co/keNerDjZa6";0;0;0;0;ja;846391773492535297;1640497472282963968;olera1969061811;https://twitter.com/olera1969061811/status/1640497472282963968
Mon Mar 27 23:34:07 +0000 2023;1640497458655690753;"@Jiro3263 普段からiPhoneとApple Watchだけでやってるので場所はどこでも良いのです…。";0;1;0;1;ja;875290357671501825;1640340620387684355;derasan41;https://twitter.com/derasan41/status/1640497458655690753
Mon Mar 27 23:34:04 +0000 2023;1640497446177390594;"Me tocará prestarle el iPhone a mi hermana y subirlos por allá";0;0;0;0;es;728698166732828672;1640497446177390594;lucienparamore;https://twitter.com/lucienparamore/status/1640497446177390594
Mon Mar 27 23:34:04 +0000 2023;1640497446039048192;"y'a des iphone qui voient pas ça genre 🫨🫸🫷🩵🩶🪼🪻🛜 ?";0;0;0;0;fr;1610259702;1640497446039048192;jaj97139;https://twitter.com/jaj97139/status/1640497446039048192
Mon Mar 27 23:34:04 +0000 2023;1640497444734550017;"@DanielRegha Most iphone users dont even know how to customize their ringing tone to make any mp3 file their ring tone. If you doubt, lets meet in court!";0;0;0;0;en;74847867;1640416974546300929;deepsolar;https://twitter.com/deepsolar/status/1640497444734550017
Mon Mar 27 23:34:02 +0000 2023;1640497435691843584;"@atope_iphone ほえー！こんな設定できるんですね！！ iPhone無くしたら泣きますよね😭";0;0;0;0;ja;1234000085207281664;1640458861881749510;happyyoshigi;https://twitter.com/happyyoshigi/status/1640497435691843584
Mon Mar 27 23:33:59 +0000 2023;1640497423528382464;"iPhoneの新しい絵文字  🩵 ↑ きました。 翼くんカラーです🩵🩵🩵🩵🩵";0;0;0;0;ja;1158376125992587265;1640497423528382464;runTaso_Tsubala;https://twitter.com/runTaso_Tsubala/status/1640497423528382464
Mon Mar 27 23:33:58 +0000 2023;1640497420885794816;"さくら 近所のスーパーで見かけたのでiPhoneのポートレートモードで撮影 ソフトウェア処理はやはり不自然差があるような？ 追い込み時期でのんびり撮影する余裕がなす😇 #風景 #桜 #さくら #春 #花 https://t.co/1087GAInap";0;0;0;1;ja;2282116410;1640497420885794816;dai_joy_;https://twitter.com/dai_joy_/status/1640497420885794816
Mon Mar 27 23:33:57 +0000 2023;1640497416968486912;"YaAllah semoga CAT 5 ga kayak flashsale iphone seribu dishopee😭";0;0;0;0;in;1246771753386258432;1640497416968486912;orilatte;https://twitter.com/orilatte/status/1640497416968486912
Mon Mar 27 23:33:56 +0000 2023;1640497412384120832;"モイ！iPhoneからキャス配信中 -朝風呂🛀 #仕事休み #元気 #お風呂 https://t.co/xfbmFURrE8";0;0;0;0;ja;867454426490916865;1640497412384120832;musyounoai13;https://twitter.com/musyounoai13/status/1640497412384120832
Mon Mar 27 23:33:55 +0000 2023;1640497408344997889;"スマートフォン本体 人気  ■ Apple iPhone 14 Plus 128GB ミッドナイト - SIMフリー 5G対応 4600 https://t.co/wLESMArqUL";0;0;0;0;ja;1361769986176389122;1640497408344997889;hcsfiFEoRkMwS3D;https://twitter.com/hcsfiFEoRkMwS3D/status/1640497408344997889
Mon Mar 27 23:33:55 +0000 2023;1640497405513564167;"LED teeth so I can smile like an iPhone flashlight";0;2;0;3;en;167193309;1640496727336665089;ken_wheeler;https://twitter.com/ken_wheeler/status/1640497405513564167
